Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
219.424,9952,219,416000000,world,1.4626044129178922e-11,-1.0824353371710848e-11,-4.902406960522373e-10,-3.759811613270815e-10,1.4043701306697484e-09,-3.99846298103837e-11
219.44,9953,219,432000000,world,1.0498432590697891e-11,-1.0671285182638817e-11,-2.869658887231719e-10,-2.520786558936911e-10,7.680011782033032e-10,-3.4063498098886863e-11
219.472,9954,219,464000000,world,2.4225437058781187e-12,-1.7337759144038438e-12,-1.2645403304049673e-10,-1.1606491821755129e-10,3.2794015520480534e-10,-4.87137441187894e-12
219.528,9955,219,504000000,world,5.347817327141252e-13,-5.44016876800509e-13,-5.329340582972977e-11,-5.0126093006984887e-11,1.363814951117113e-10,-1.4639271357992193e-12
219.536,9956,219,528000000,world,2.7187419315246766e-13,-2.1760358027782064e-13,-2.755891550028892e-11,-2.6054191628627502e-11,7.02515009237455e-11,-7.571790168785761e-13
219.552,9957,219,544000000,world,3.476743046979636e-13,-4.392847495763846e-13,-1.7732272699800178e-11,-1.6922637305945282e-11,4.503910757527168e-11,-1.5412237897333728e-12
219.568,9958,219,568000000,world,1.9783388444232171e-13,-2.965127193065545e-13,-9.11941670591455e-12,-8.663704898358257e-12,2.3212495841133077e-11,-8.842632077547057e-13
219.584,9959,219,576000000,world,4.3737601246405997e-13,-7.035967758258821e-13,-5.834437946183863e-12,-6.048005147291681e-12,1.4535947490125582e-11,-2.5467722297125903e-12
219.608,9960,219,600000000,world,5.813029195234942e-13,-6.561362021551752e-13,-3.758680725323193e-12,-3.697962736684937e-12,9.4523858269101e-12,-2.38977114345571e-12
219.616,9961,219,608000000,world,5.467930603414381e-13,-5.284614868491353e-13,-2.4122749543937793e-12,-2.363918973761414e-12,6.050963437888252e-12,-2.1243967471062107e-12
219.624,9962,219,624000000,world,4.2437709548171144e-13,-3.441215658055064e-13,-1.5398896997195208e-12,-1.4587261314714701e-12,3.882805298705213e-12,-1.5205976615050476e-12
219.728,9963,219,728000000,world,1.334345225638947e-13,-2.10683163761967e-13,-9.375373639053155e-14,-2.3262363463365944e-13,2.2370237335155834e-13,-6.220642757285134e-13
219.76,9964,219,752000000,world,-1.607401043250523e-13,1.468090128054299e-13,-2.3335737325763846e-14,-1.199900261093031e-14,1.3669301700501208e-13,5.634409535535842e-13
219.784,9965,219,760000000,world,-2.2720625309657496e-13,2.1070078796999967e-13,-1.2739421051010393e-14,1.597199062441699e-14,1.0523809571425737e-13,8.328667375728236e-13
219.784,9966,219,784000000,world,-3.23073310576315e-13,2.642281825247359e-13,-1.2776195342085376e-15,2.0247736989753214e-14,4.9775735693638725e-14,1.0701702732540187e-12
219.808,9967,219,800000000,world,-3.3760919535012425e-13,2.9024906868584425e-13,8.530217893806143e-16,1.8425533197079466e-14,3.298742790427529e-14,1.1611695502623935e-12
219.816,9968,219,808000000,world,-3.233391968310416e-13,3.054870047348802e-13,1.0054337700935821e-15,1.5257590899149347e-14,2.8427240955171846e-14,1.2037575667713928e-12
219.84,9969,219,824000000,world,-3.274412083357417e-13,3.420427710717193e-13,3.755747637818164e-15,1.8614807182330445e-14,1.6933462105563655e-14,1.214099952561392e-12
219.848,9970,219,840000000,world,-3.3571462320097454e-13,3.244796345148944e-13,4.801994988304075e-15,1.9789361052705004e-14,1.417362166387578e-14,1.2132282860340908e-12
219.88,9971,219,880000000,world,-2.5661861753280437e-13,2.909565921087732e-13,1.7854496291440092e-14,5.964837399626838e-14,9.485695802426569e-15,8.202041791461468e-13
219.896,9972,219,896000000,world,-2.0101854894364838e-13,2.1015089984998885e-13,1.6672227478976516e-14,2.560458791993001e-14,3.880223616107955e-15,5.293721025366314e-13
219.904,9973,219,904000000,world,-4.6735588444197394e-14,3.594625526751939e-14,1.101158895346768e-14,-8.691276636170943e-15,-2.6902528871815715e-16,6.723351185609981e-14
219.92,9974,219,920000000,world,7.798755778243921e-14,-8.499167008715855e-14,7.089786175814094e-15,-1.8277987152072937e-14,1.4520982986686338e-16,-3.607311753981863e-13
219.936,9975,219,936000000,world,1.6845186134567715e-13,-1.6620268471968173e-13,3.560921211559225e-15,-2.5238168058663316e-14,-2.1196393744257944e-15,-6.696226692499458e-13
220.016,9976,220,16000000,world,2.69490496472576e-11,4.344797214499426e-11,1.2789410923379923e-09,4.297685152302875e-09,2.3122303088665722e-09,1.057218166814239e-12
220.032,9977,220,32000000,world,3.8748537100522934e-11,-2.8405396312596785e-12,-3.4280845048270435e-10,9.84682946361161e-10,3.201301130485266e-09,-7.856433654706387e-11
220.032,9978,220,48000000,world,3.24272734031608e-11,-1.6342482892876628e-11,-6.958768468870571e-10,-1.2470324268075257e-10,2.7215826835045847e-09,-8.220383352279434e-11
220.056,9979,220,64000000,world,2.2605165025795014e-11,-1.492386466740798e-11,-6.407485558808554e-10,-3.895210369377277e-10,2.0171917347129486e-09,-6.066757428358126e-11
220.088,9980,220,80000000,world,1.4899754164922296e-11,-1.1247732383389512e-11,-4.90248929991822e-10,-3.765401434272827e-10,1.403924632405823e-09,-4.23368678099323e-11
220.104,9981,220,96000000,world,1.0651334219487111e-11,-9.862992544081677e-12,-3.4688487705982133e-10,-2.9507880919688564e-10,9.442111116817808e-10,-3.232858729331526e-11
220.12,9982,220,112000000,world,6.2091925731007864e-12,-5.117487456919661e-12,-2.3530616320772204e-10,-2.0902947337747648e-10,6.236002009459121e-10,-1.7709248893762472e-11
220.168,9983,220,152000000,world,2.137749223830053e-12,-2.030289245632359e-12,-6.638290130035818e-11,-6.234510316397667e-11,1.7002262905600182e-10,-6.787368479177787e-12
220.184,9984,220,184000000,world,1.2925707362574607e-12,-1.2089693733224215e-12,-3.4412923192251006e-11,-3.254757896557592e-11,8.764144565592483e-11,-4.3762362760367116e-12
220.2,9985,220,200000000,world,1.0253196881075613e-12,-1.0170183669732812e-12,-2.213757381925392e-11,-2.102818933623129e-11,5.6229606991997204e-11,-3.741323249892808e-12
220.232,9986,220,232000000,world,6.667177187870646e-13,-5.815285561281077e-13,-9.111349142248261e-12,-8.612581709644797e-12,2.311855692058106e-11,-2.518529144208379e-12
220.264,9987,220,248000000,world,7.67460040717539e-13,-7.432396121907095e-13,-5.840638415421556e-12,-5.610142630173001e-12,1.4755032245584997e-11,-3.453855130410635e-12
220.28,9988,220,272000000,world,7.875114474467201e-13,-7.995977210759629e-13,-3.029921876794868e-12,-3.0110042496920114e-12,7.575421271511587e-12,-2.8263810469309795e-12
220.288,9989,220,288000000,world,3.918456145001723e-13,-2.930684614691558e-13,-1.928538272103541e-12,-1.8174803735365265e-12,4.872399163327982e-12,-1.0545292031616058e-12
