Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
144.08,6716,144,72000000,world,11.2481608267998,-6.591810543872087,4.295889040905363,0.0005433333496281355,-0.0014231819587555768,-0.012956207570149626,0.9999149043930602
144.176,6717,144,120000000,world,11.248161683118168,-6.5917131869185095,4.295891511964137,0.0005481166734610446,-0.001424355746897209,-0.013040147587559225,0.9999138089504083
144.184,6718,144,176000000,world,11.248161919907991,-6.591697094018547,4.295891834854801,0.0005489745477531224,-0.0014245843575201322,-0.013055274325602773,0.9999136107677691
144.2,6719,144,192000000,world,11.248162039424187,-6.591689214629243,4.295891981245682,0.0005493917154902694,-0.0014246998588159285,-0.013062829244018283,0.999913511705486
144.272,6720,144,232000000,world,11.248163274802536,-6.591616392166295,4.29589289306315,0.0005531416550656841,-0.001425895459255433,-0.013138065823437482,0.9999125222152525
144.272,6721,144,272000000,world,11.248163274802536,-6.591616392166295,4.29589289306315,0.0005531416550656841,-0.001425895459255433,-0.013138065823437482,0.9999125222152525
144.296,6722,144,296000000,world,11.248163655711044,-6.591596561343393,4.2958929855555645,0.0005541506279239672,-0.0014262361273079693,-0.013160480860238018,0.999912226403457
144.304,6723,144,304000000,world,11.248163782968563,-6.591590131679916,4.295893001601111,0.0005544835386589895,-0.00142633976066467,-0.013167926476687186,0.9999121280468586
144.328,6724,144,320000000,world,11.248163910475641,-6.591583789298517,4.295893010585815,0.0005548152750869705,-0.0014264379148840895,-0.013175358712873796,0.99991202981946
144.336,6725,144,336000000,world,11.24816429282221,-6.5915652747364755,4.295892995167719,0.0005558000822590852,-0.0014267013931998477,-0.013197568130665274,0.9999117360071538
144.368,6726,144,368000000,world,11.248164789136755,-6.59154172208498,4.295892875719723,0.0005570685972035067,-0.0014269947139901446,-0.013226929529435851,0.9999113469182594
144.4,6727,144,384000000,world,11.248165150910568,-6.591524841504694,4.295892710563474,0.0005579682401463333,-0.0014271769606299396,-0.013248750193367676,0.9999110572724355
144.408,6728,144,400000000,world,11.248165270094521,-6.591519349410398,4.29589264080049,0.0005582552687069,-0.0014272311417061225,-0.013255985129952009,0.9999109611463202
144.416,6729,144,416000000,world,11.248165506873459,-6.591508552605072,4.295892478960948,0.0005588081525980626,-0.0014273301275359064,-0.01327039748164756,0.9999107695253786
144.432,6730,144,432000000,world,11.248165738665334,-6.5914979809697165,4.295892285210973,0.0005593337727073908,-0.0014274169958016548,-0.013284740984676892,0.9999105786436211
144.456,6731,144,448000000,world,11.24816606474918,-6.591482523542905,4.295891928325295,0.00056008098251682,-0.001427523813703782,-0.013306155098002056,0.9999102933371384
144.472,6732,144,464000000,world,11.248166265547871,-6.591472466612192,4.295891647118213,0.0005605452665000055,-0.001427584287852092,-0.013320366340464825,0.999910103775665
144.488,6733,144,480000000,world,11.248166360961617,-6.591467504991316,4.295891494863439,0.0005607633692508067,-0.0014276138423959437,-0.01332745194835747,0.9999100091946901
144.504,6734,144,496000000,world,11.248166542021414,-6.591457705314953,4.295891169599048,0.0005611677296616116,-0.0014276755815182949,-0.013341582913932455,0.9999098204331047
144.52,6735,144,512000000,world,11.248166710169343,-6.591448064621387,4.295890818282783,0.0005615284286575679,-0.0014277433870312694,-0.013355660332580786,0.9999096322026934
144.536,6736,144,528000000,world,11.248166865475893,-6.591438579005241,4.295890442153009,0.00056184551496063,-0.0014278192257505767,-0.013369684295053853,0.9999094445017142
144.552,6737,144,544000000,world,11.248167007949974,-6.591429247715688,4.295890041455015,0.000562119251904153,-0.0014279034886329324,-0.0133836540511187,0.9999092573417919
144.568,6738,144,560000000,world,11.248167137635187,-6.591420069240346,4.295889616862613,0.0005623523417622444,-0.0014279953098128146,-0.013397569199830293,0.9999090707303213
144.584,6739,144,576000000,world,11.248167254847807,-6.591411034269977,4.2958891729596,0.0005625603382968139,-0.001428087892967038,-0.013411433723380469,0.9999088846171531
144.616,6740,144,592000000,world,11.248167407673895,-6.591397738466611,4.295888474416293,0.0005628366426905436,-0.0014282217203669919,-0.013432135344483795,0.9999086063924637
144.616,6741,144,616000000,world,11.248167494999699,-6.591389032662816,4.295887989105108,0.0005630037238242905,-0.0014283030048163016,-0.013445870789694437,0.9999084215747163
144.624,6742,144,624000000,world,11.248167536056053,-6.591384718823557,4.295887741060916,0.000563082523076375,-0.001428340985664846,-0.013452713490306674,0.9999083294381783
144.656,6743,144,656000000,world,11.248167687288774,-6.5913676769594165,4.295886712801377,0.0005633541020996312,-0.0014284752959662235,-0.013479895617255192,0.9999079630169131
144.672,6744,144,672000000,world,11.248167757356935,-6.591359266275572,4.295886176691771,0.0005634608337062531,-0.0014285262206177362,-0.013493367794145741,0.9999077811729931
144.688,6745,144,688000000,world,11.24816782685781,-6.59135091000249,4.295885626013104,0.0005635447068233434,-0.0014285834643026302,-0.013506753149447883,0.9999076003241544
144.744,6746,144,728000000,world,11.248168009292446,-6.591330224233326,4.295884181735534,0.0005636525891045858,-0.0014287204870492508,-0.013539827462617381,0.9999071527525999
144.744,6747,144,744000000,world,11.248168087871154,-6.591322003146507,4.2958835856306905,0.0005636617143509227,-0.0014287768623791359,-0.013552897555037993,0.9999069755982364
144.776,6748,144,768000000,world,11.248168214432429,-6.591309675967009,4.295882689977907,0.0005636691787461796,-0.0014288682769996053,-0.013572332075926214,0.9999067118559236
144.864,6749,144,864000000,world,11.248168830401646,-6.591260190050995,4.295879106882021,0.0005639774988635759,-0.0014293245209568907,-0.013647994494609102,0.9999056811555127
144.896,6750,144,880000000,world,11.24816895035624,-6.591251904465479,4.295878509640458,0.0005640821130653049,-0.0014294149049927398,-0.013660271058453423,0.9999055133256386
144.904,6751,144,896000000,world,11.248169075408612,-6.591243595885603,4.295877912395528,0.0005642022677135636,-0.001429509266962417,-0.013672442333333283,0.9999053467702324
144.928,6752,144,928000000,world,11.248169409974032,-6.591222683737527,4.295876419306836,0.0005645505507241207,-0.001429761117467912,-0.013702407565564786,0.9999049360277855
144.952,6753,144,952000000,world,11.248169552460826,-6.5912142503976865,4.295875822092086,0.0005647086214555546,-0.0014298678605092676,-0.013714214892526597,0.999904773911974
144.968,6754,144,960000000,world,11.24816962553713,-6.591210015386502,4.295875523492546,0.0005647925305849002,-0.0014299224278217218,-0.013720083308751671,0.999904693280939
144.984,6755,144,976000000,world,11.248169852127427,-6.591197233062935,4.295874627729044,0.0005650687042422687,-0.0014300909141676018,-0.013737553486675607,0.9999044530161556
145.048,6756,145,48000000,world,11.248170512245611,-6.591162501696132,4.295872239371776,0.0005660251344830197,-0.0014305756296203098,-0.013783123027105082,0.9999038246694204
145.064,6757,145,64000000,world,11.248170690650062,-6.591153647207139,4.295871645070867,0.00056630549372238,-0.001430700636628034,-0.013794286535560292,0.9999036703866784
145.168,6758,145,160000000,world,11.248171889930811,-6.591098485519061,4.295868201137652,0.0005679378414438781,-0.0014313284353008203,-0.013859464025114654,0.9999027672741261
145.192,6759,145,184000000,world,11.248172231596126,-6.591084153202449,4.295867382486121,0.0005683168076702162,-0.0014314505341772685,-0.013875294341363965,0.9999025473376467
145.192,6760,145,192000000,world,11.248172353285083,-6.591079334483464,4.295867119691644,0.0005684321550655909,-0.0014314874685381453,-0.013880541326821386,0.9999024743948718
145.208,6761,145,208000000,world,11.248172608031318,-6.591069647304475,4.295866613359016,0.0005686407531543376,-0.0014315553045128628,-0.013890996306782722,0.9999023289895415
145.232,6762,145,224000000,world,11.248173018281637,-6.591055002177016,4.2958659035726035,0.0005688946176349821,-0.0014316430349861004,-0.01390658639512345,0.9999021120149559
145.248,6763,145,240000000,world,11.248173310369548,-6.591045166448635,4.295865466171843,0.000569027665767515,-0.0014316961831861025,-0.013916919877152484,0.9999019680922164
145.256,6764,145,256000000,world,11.248173461941661,-6.591040227469504,4.295865259522247,0.0005690859852173018,-0.0014317233997829628,-0.013922068849773692,0.9999018963419313
145.288,6765,145,272000000,world,11.24817377606154,-6.59103030747237,4.295864872684455,0.0005691936973242288,-0.0014317845876701874,-0.013932330874445007,0.9999017532577062
145.288,6766,145,288000000,world,11.24817410518614,-6.591020330757116,4.295864521796465,0.0005692936012834423,-0.0014318569277533063,-0.013942544675938246,0.9999016107290225
145.304,6767,145,304000000,world,11.248174451228897,-6.591010295941302,4.295864207128201,0.0005693888955525555,-0.0014319405905461034,-0.013952712825403453,0.9999014687194147
